,index,CommID,FIPSPL,Name,CAT,QOLjobs_vg,QOLjobs_g,QOLjobs_f,QOLjobs_p,QOLjobs_dnk,QOLjobs_na,QOLmed_vg,QOLmed_g,QOLmed_f,QOLmed_p,QOLmed_dnk,QOLmed_na,QOLk12_vg,QOLk12_g,QOLk12_f,QOLk12_p,QOLk12_dnk,QOLk12_na,QOLhousing_vg,QOLhousing_g,QOLhousing_f,QOLhousing_p,QOLhousing_dnk,QOLhousing_na,QOLshop_vg,QOLshop_g,QOLshop_f,QOLshop_p,QOLshop_dnk,QOLshop_na,QOLchildcare_vg,QOLchildcare_g,QOLchildcare_f,QOLchildcare_p,QOLchildcare_dnk,QOLchildcare_na,QOLseniorcare_vg,QOLseniorcare_g,QOLseniorcare_f,QOLseniorcare_p,QOLseniorcare_dnk,QOLseniorcare_na,QOLyouth_vg,QOLyouth_g,QOLyouth_f,QOLyouth_p,QOLyouth_dnk,QOLyouth_na,QOLcommsrvall_vg,QOLcommsrvall_g,QOLcommsrvall_f,QOLcommsrvall_p,QOLcommsrvall_dnk,QOLcommsrvall_na,QOLrecrentr_vg,QOLrecrentr_g,QOLrecrentr_f,QOLrecrentr_p,QOLrecrentr_dnk,QOLrecrentr_na,QOLpolice_vg,QOLpolice_g,QOLpolice_f,QOLpolice_p,QOLpolice_dnk,QOLpolice_na,QOLfire_vg,QOLfire_g,QOLfire_f,QOLfire_p,QOLfire_dnk,QOLfire_na,QOLems_vg,QOLems_g,QOLems_f,QOLems_p,QOLems_dnk,QOLems_na,QOLstreets_vg,QOLstreets_g,QOLstreets_f,QOLstreets_p,QOLstreets_dnk,QOLstreets_na,QOLparks_vg,QOLparks_g,QOLparks_f,QOLparks_p,QOLparks_dnk,QOLparks_na,QOLgarbage_vg,QOLgarbage_g,QOLgarbage_f,QOLgarbage_p,QOLgarbage_dnk,QOLgarbage_na,QOLwater_vg,QOLwater_g,QOLwater_f,QOLwater_p,QOLwater_dnk,QOLwater_na,QOLgovtsrvall_vg,QOLgovtsrvall_g,QOLgovtsrvall_f,QOLgovtsrvall_p,QOLgovtsrvall_dnk,QOLgovtsrvall_na
31,839,32.0,1923250,Eagle Grove,TENURE3,1.823,15.684,39.184,41.912,1.397,0.0,9.805,52.488,30.377,4.547,2.783,0.0,41.446,26.374,24.721,3.292,4.167,0.0,3.373,32.102,33.164,15.294,16.068,0.0,0.0,28.116,44.289,27.594,0.0,0.0,14.333,30.064,21.245,9.801,24.557,0.0,11.01,16.254,29.149,1.769,41.818,0.0,3.082,25.248,34.074,26.213,11.383,0.0,3.029,31.319,54.874,10.778,0.0,0.0,8.791,36.938,37.049,13.577,3.644,0.0,13.888,36.394,24.303,25.415,0.0,0.0,51.516,32.753,11.681,0.0,4.049,0.0,32.26,29.212,13.973,17.307,7.248,0.0,1.24,9.439,54.373,34.948,0.0,0.0,13.352,64.03,12.024,10.594,0.0,0.0,52.518,37.152,3.199,1.599,1.225,4.307,53.865,33.604,1.225,8.482,2.824,0.0,5.74,39.846,46.184,2.87,3.734,1.625
32,840,33.0,1924645,Elgin,TENURE3,1.601,16.564,12.642,40.714,11.455,17.024,2.777,37.087,25.351,21.184,2.509,11.092,35.674,46.409,11.382,0.0,5.242,1.292,18.45,31.508,22.73,2.932,5.209,19.171,3.771,26.161,38.191,24.342,3.763,3.771,3.726,10.05,21.719,5.278,32.688,26.54,0.0,24.017,16.822,6.101,30.717,22.344,4.903,48.466,19.731,4.822,17.175,4.903,13.872,30.529,30.912,2.369,1.715,20.603,12.324,35.119,7.128,11.099,5.168,29.163,5.351,31.523,19.18,14.345,21.795,7.805,60.431,37.387,0.0,2.183,0.0,0.0,18.433,44.066,5.106,11.452,19.685,1.259,22.647,32.583,25.704,19.067,0.0,0.0,39.579,49.238,7.337,1.615,2.232,0.0,25.821,26.632,1.227,0.0,17.104,29.217,16.815,46.05,2.129,0.0,16.816,18.19,15.635,57.249,9.458,8.093,9.566,0.0
33,841,34.0,1924780,Elk Horn,TENURE3,13.962,23.917,33.738,16.138,8.867,3.377,40.78,47.422,7.761,4.037,0.0,0.0,56.147,36.956,1.694,2.002,3.201,0.0,13.208,41.117,20.506,8.02,15.328,1.821,4.801,15.789,31.977,36.711,0.0,10.722,21.847,30.688,22.195,0.0,21.595,3.676,16.831,25.035,21.248,12.129,19.252,5.503,10.452,29.268,25.11,10.138,21.136,3.896,17.089,45.368,31.41,1.768,4.365,0.0,18.017,28.282,24.982,10.091,4.308,14.319,7.648,41.079,29.677,8.42,4.577,8.6,71.248,25.232,1.724,0.0,1.795,0.0,68.014,20.121,7.505,2.636,1.724,0.0,16.891,36.977,29.843,16.29,0.0,0.0,41.349,45.056,13.594,0.0,0.0,0.0,59.627,22.831,8.118,0.0,5.475,3.949,46.396,25.134,15.025,1.75,6.319,5.375,30.413,35.295,16.754,6.562,9.139,1.838
34,842,35.0,1925095,Elma,TENURE3,3.819,15.209,23.118,42.599,11.514,3.74,0.0,9.796,10.686,28.663,7.038,43.817,8.055,26.941,5.842,10.184,15.076,33.902,4.168,29.578,32.714,9.55,15.336,8.655,1.872,7.315,27.228,25.302,5.26,33.023,26.998,28.402,17.595,2.307,15.867,8.83,3.796,41.708,19.156,19.145,10.36,5.836,4.861,16.945,24.26,21.858,19.88,12.197,2.035,25.161,47.244,17.83,3.683,4.046,9.575,38.052,28.962,11.229,5.718,6.464,2.151,28.436,31.301,19.931,11.99,6.191,33.71,53.03,5.785,0.0,7.474,0.0,18.096,57.608,8.851,5.761,9.684,0.0,0.0,36.769,44.396,12.81,6.025,0.0,25.525,52.877,13.654,2.043,5.902,0.0,15.947,42.174,15.713,1.559,18.253,6.354,14.026,50.658,16.329,5.518,13.468,0.0,0.0,45.762,24.29,12.303,16.067,1.578
35,843,36.0,1925725,Epworth,TENURE3,2.964,17.311,35.168,13.692,20.084,10.781,8.002,9.591,23.0,0.0,9.63,49.777,71.516,14.617,4.549,0.0,9.318,0.0,24.773,36.462,15.007,9.318,10.292,4.149,11.919,21.218,20.373,13.923,2.655,29.912,26.032,18.125,17.076,0.0,36.096,2.67,1.276,20.094,25.162,3.389,24.916,25.163,12.64,38.088,25.78,0.0,9.912,13.579,18.412,46.606,28.726,0.0,6.255,0.0,10.399,18.036,21.148,12.301,2.823,35.294,51.718,38.988,9.294,0.0,0.0,0.0,92.245,4.7,0.0,0.0,0.0,3.055,94.323,2.64,0.0,0.0,0.0,3.038,51.578,25.776,11.303,11.344,0.0,0.0,32.983,36.504,24.521,0.0,5.993,0.0,28.931,32.621,9.839,2.08,18.375,8.153,41.777,28.179,10.152,0.575,17.236,2.08,29.869,38.975,17.272,0.0,13.884,0.0
36,844,37.0,1925860,Estherville,TENURE3,1.912,52.239,32.289,7.871,5.689,0.0,19.002,77.487,3.511,0.0,0.0,0.0,16.74,67.457,10.692,0.0,5.112,0.0,1.617,41.671,33.815,4.995,17.903,0.0,3.843,27.475,53.164,13.264,2.253,0.0,5.597,23.959,28.607,1.689,33.08,7.069,7.214,55.23,12.738,3.306,16.06,5.452,10.605,44.136,25.827,4.983,11.009,3.44,7.889,57.137,33.285,0.0,1.689,0.0,12.676,57.599,19.495,4.556,4.544,1.13,38.886,47.069,14.046,0.0,0.0,0.0,40.107,46.153,1.763,0.0,11.977,0.0,36.828,50.314,10.419,2.439,0.0,0.0,16.001,49.189,31.229,3.58,0.0,0.0,37.632,46.319,5.394,10.655,0.0,0.0,33.822,46.862,7.546,0.0,0.0,11.77,40.112,38.897,9.014,1.763,8.452,1.763,24.65,54.328,13.846,1.963,5.212,0.0
37,845,38.0,1926175,Everly,TENURE3,2.084,7.192,35.494,22.209,17.432,15.588,0.0,5.699,1.902,6.582,0.0,85.818,41.14,34.093,10.082,5.748,8.937,0.0,4.393,15.512,48.072,6.403,23.644,1.977,0.0,2.116,3.493,8.928,1.203,84.26,28.75,18.977,26.648,0.0,19.592,6.033,7.463,31.95,23.35,0.0,17.67,19.566,9.995,16.284,21.037,8.204,22.335,22.146,5.772,39.001,23.319,20.652,11.255,0.0,3.264,13.285,21.535,9.52,7.153,45.243,10.839,54.857,16.28,8.228,7.746,2.051,62.743,22.627,12.44,0.0,2.19,0.0,64.865,16.065,12.667,0.0,6.403,0.0,8.514,60.867,23.668,5.821,1.129,0.0,37.721,53.132,1.948,0.0,7.199,0.0,34.264,31.472,6.815,0.0,18.142,9.307,30.814,36.915,9.873,4.102,16.326,1.97,14.352,45.782,6.004,12.441,21.42,0.0
38,846,39.0,1926895,Farmington,TENURE3,0.0,9.557,18.349,57.521,9.79,4.784,10.409,39.349,44.009,6.233,0.0,0.0,1.251,17.874,25.421,44.162,6.383,4.909,1.289,42.83,30.811,10.62,13.502,0.949,0.0,18.401,19.444,47.778,2.439,11.937,0.0,8.348,32.486,10.907,29.586,18.672,11.367,33.953,29.894,6.244,14.964,3.578,9.96,3.479,8.425,31.349,26.69,20.097,2.401,19.28,62.746,10.411,2.801,2.36,10.645,8.287,13.609,35.856,3.162,28.442,11.547,32.042,24.609,10.892,1.283,19.627,29.585,46.702,17.669,3.706,2.338,0.0,46.694,23.331,25.413,3.644,0.918,0.0,0.0,6.614,46.822,44.001,1.262,1.301,6.742,53.061,31.217,5.926,3.054,0.0,32.771,18.844,7.863,2.145,31.348,7.029,20.247,57.158,10.565,2.471,7.222,2.338,3.12,39.872,32.536,3.778,20.694,0.0
39,847,40.0,1928290,Fontanelle,TENURE3,8.981,21.105,33.066,26.306,8.087,2.455,8.823,63.929,20.352,2.831,0.0,4.065,39.83,33.772,15.416,1.457,9.525,0.0,2.523,42.798,37.712,5.216,6.705,5.046,2.32,16.96,38.849,29.726,0.0,12.144,3.961,37.815,29.295,2.525,20.489,5.915,4.475,39.057,32.146,2.556,11.84,9.927,6.831,23.353,32.562,6.409,21.676,9.171,5.473,45.776,39.805,6.159,2.787,0.0,1.492,14.14,19.893,16.038,3.524,44.913,21.93,48.611,18.169,3.973,4.861,2.456,67.264,32.736,0.0,0.0,0.0,0.0,67.962,29.718,0.0,0.0,2.32,0.0,10.823,46.702,36.783,5.692,0.0,0.0,49.875,44.975,5.151,0.0,0.0,0.0,41.284,30.829,8.272,0.0,12.554,7.061,31.88,46.301,8.44,9.418,0.0,3.961,17.782,67.426,9.878,0.0,2.502,2.411
40,848,41.0,1929280,Fruitland,TENURE3,15.196,5.361,0.0,7.126,11.366,60.95,3.028,2.333,3.028,1.167,0.0,90.445,15.34,54.494,0.0,3.221,0.0,26.944,11.858,61.263,10.593,1.217,1.217,13.852,0.0,1.167,3.028,1.167,0.0,94.639,11.815,10.879,1.518,3.035,14.755,57.998,9.165,21.145,5.424,21.454,28.713,14.099,0.0,7.931,1.203,18.068,35.439,37.36,11.132,14.341,30.067,27.609,9.111,7.74,3.192,9.299,5.066,7.711,1.779,72.953,9.033,16.777,42.784,24.231,3.028,4.147,45.905,31.725,18.176,3.028,0.0,1.167,37.931,32.477,21.204,3.028,4.194,1.167,10.544,37.074,44.984,3.122,0.0,4.276,47.024,28.745,21.204,3.028,0.0,0.0,40.264,55.542,0.0,3.028,0.0,1.167,32.572,50.675,1.167,3.028,1.167,11.391,10.539,42.279,31.168,4.323,7.369,4.323
