,index,CommID,FIPSPL,Name,CAT,QOLjobs_vg,QOLjobs_g,QOLjobs_f,QOLjobs_p,QOLjobs_dnk,QOLjobs_na,QOLmed_vg,QOLmed_g,QOLmed_f,QOLmed_p,QOLmed_dnk,QOLmed_na,QOLk12_vg,QOLk12_g,QOLk12_f,QOLk12_p,QOLk12_dnk,QOLk12_na,QOLhousing_vg,QOLhousing_g,QOLhousing_f,QOLhousing_p,QOLhousing_dnk,QOLhousing_na,QOLshop_vg,QOLshop_g,QOLshop_f,QOLshop_p,QOLshop_dnk,QOLshop_na,QOLchildcare_vg,QOLchildcare_g,QOLchildcare_f,QOLchildcare_p,QOLchildcare_dnk,QOLchildcare_na,QOLseniorcare_vg,QOLseniorcare_g,QOLseniorcare_f,QOLseniorcare_p,QOLseniorcare_dnk,QOLseniorcare_na,QOLyouth_vg,QOLyouth_g,QOLyouth_f,QOLyouth_p,QOLyouth_dnk,QOLyouth_na,QOLcommsrvall_vg,QOLcommsrvall_g,QOLcommsrvall_f,QOLcommsrvall_p,QOLcommsrvall_dnk,QOLcommsrvall_na,QOLrecrentr_vg,QOLrecrentr_g,QOLrecrentr_f,QOLrecrentr_p,QOLrecrentr_dnk,QOLrecrentr_na,QOLpolice_vg,QOLpolice_g,QOLpolice_f,QOLpolice_p,QOLpolice_dnk,QOLpolice_na,QOLfire_vg,QOLfire_g,QOLfire_f,QOLfire_p,QOLfire_dnk,QOLfire_na,QOLems_vg,QOLems_g,QOLems_f,QOLems_p,QOLems_dnk,QOLems_na,QOLstreets_vg,QOLstreets_g,QOLstreets_f,QOLstreets_p,QOLstreets_dnk,QOLstreets_na,QOLparks_vg,QOLparks_g,QOLparks_f,QOLparks_p,QOLparks_dnk,QOLparks_na,QOLgarbage_vg,QOLgarbage_g,QOLgarbage_f,QOLgarbage_p,QOLgarbage_dnk,QOLgarbage_na,QOLwater_vg,QOLwater_g,QOLwater_f,QOLwater_p,QOLwater_dnk,QOLwater_na,QOLgovtsrvall_vg,QOLgovtsrvall_g,QOLgovtsrvall_f,QOLgovtsrvall_p,QOLgovtsrvall_dnk,QOLgovtsrvall_na
0,606,1.0,1900595,Afton,TENURE1,0.0,19.705,26.599,19.705,33.991,0.0,0.0,0.0,0.0,6.894,24.734,68.372,7.308,48.667,0.0,19.705,24.32,0.0,9.101,46.243,27.484,0.0,8.586,8.586,0.0,0.0,0.0,13.788,24.734,61.478,7.308,39.41,0.0,0.0,46.388,6.894,7.308,39.41,0.0,0.0,46.388,6.894,0.0,19.705,19.705,0.0,53.282,7.308,9.101,24.541,44.656,0.0,21.703,0.0,24.281,32.445,22.003,0.0,13.915,7.356,19.705,28.962,51.333,0.0,0.0,0.0,27.013,28.962,26.599,0.0,17.426,0.0,27.013,48.667,6.894,0.0,17.426,0.0,21.258,28.696,31.246,18.8,0.0,0.0,46.718,35.856,0.0,0.0,17.426,0.0,33.907,39.495,0.0,0.0,26.599,0.0,46.718,26.683,0.0,6.894,19.705,0.0,27.667,38.03,34.303,0.0,0.0,0.0
1,607,2.0,1900640,Agency,TENURE1,23.508,15.498,9.664,0.0,23.508,27.823,0.0,0.0,9.664,0.0,0.0,90.336,12.325,56.68,0.0,15.498,0.0,15.498,0.0,37.898,62.102,0.0,0.0,0.0,0.0,0.0,9.664,0.0,0.0,90.336,0.0,9.664,15.498,0.0,23.508,51.33,0.0,48.67,0.0,0.0,31.106,20.224,0.0,30.995,9.664,0.0,31.106,28.234,0.0,39.005,48.67,0.0,12.325,0.0,13.002,8.387,11.609,0.0,0.0,67.002,15.498,9.664,15.498,23.508,7.598,28.234,27.823,48.67,23.508,0.0,0.0,0.0,27.823,48.67,0.0,0.0,0.0,23.508,23.508,48.67,4.726,15.498,7.598,0.0,43.732,48.67,0.0,0.0,7.598,0.0,5.593,85.415,0.0,0.0,8.992,0.0,35.833,48.67,15.498,0.0,0.0,0.0,0.0,72.177,0.0,15.498,12.325,0.0
2,608,3.0,1900730,Ainsworth,TENURE1,0.0,0.0,30.429,61.22,0.0,8.351,0.0,0.0,0.0,61.22,0.0,38.78,0.0,8.016,29.209,29.557,0.0,33.217,30.429,0.0,34.604,30.791,0.0,4.175,0.0,0.0,0.0,65.396,0.0,34.604,0.0,30.791,4.175,0.0,30.429,34.604,0.0,0.0,0.0,34.967,30.429,34.604,30.429,0.0,0.0,34.967,0.0,34.604,0.0,60.858,0.0,34.967,0.0,4.175,31.821,10.143,2.784,30.791,0.0,24.461,0.0,62.427,33.565,0.0,0.0,4.008,33.217,37.225,29.557,0.0,0.0,0.0,62.427,4.008,29.557,0.0,0.0,4.008,29.209,29.209,0.0,37.573,0.0,4.008,29.209,62.775,4.008,0.0,0.0,4.008,29.209,4.008,0.0,29.557,33.217,4.008,29.209,0.0,0.0,29.557,37.225,4.008,29.209,29.209,4.008,29.557,4.008,4.008
3,609,4.0,1900865,Albert City,TENURE1,0.0,7.487,36.507,37.752,18.254,0.0,0.0,0.0,0.0,19.499,0.0,80.501,63.493,18.254,0.0,0.0,18.254,0.0,30.266,7.487,43.994,0.0,18.254,0.0,0.0,0.0,37.752,25.74,0.0,36.507,0.0,18.254,7.487,30.266,25.74,18.254,0.0,18.254,7.487,19.499,36.507,18.254,18.254,18.254,26.985,18.254,18.254,0.0,0.0,43.994,56.006,0.0,0.0,0.0,6.085,12.169,21.164,11.491,0.0,49.092,43.994,19.499,18.254,18.254,0.0,0.0,63.493,18.254,18.254,0.0,0.0,0.0,30.266,33.227,36.507,0.0,0.0,0.0,30.266,51.48,18.254,0.0,0.0,0.0,74.26,25.74,0.0,0.0,0.0,0.0,45.239,18.254,0.0,18.254,18.254,0.0,30.266,18.254,33.227,18.254,0.0,0.0,37.752,25.74,36.507,0.0,0.0,0.0
4,610,5.0,1900910,Albia,TENURE1,61.379,8.659,12.72,13.649,3.592,0.0,70.038,19.905,0.0,10.056,0.0,0.0,24.972,5.446,0.0,0.0,69.583,0.0,0.0,58.941,31.757,9.302,0.0,0.0,61.379,0.0,8.659,29.962,0.0,0.0,0.0,54.154,10.395,0.0,35.45,0.0,9.302,9.302,32.937,0.0,48.459,0.0,0.0,60.505,15.758,0.0,23.737,0.0,0.0,78.697,21.303,0.0,0.0,0.0,11.78,51.606,18.811,11.237,6.566,0.0,20.924,70.038,5.446,0.0,3.592,0.0,8.659,83.138,0.0,0.0,8.203,0.0,8.659,7.654,0.0,0.0,83.687,0.0,0.0,20.91,69.034,10.056,0.0,0.0,8.659,26.369,3.592,0.0,61.379,0.0,0.0,82.748,17.252,0.0,0.0,0.0,24.972,70.418,0.0,4.611,0.0,0.0,9.157,17.252,8.676,0.0,64.915,0.0
5,611,6.0,1900955,Albion,TENURE1,2.55,0.0,75.544,17.308,4.598,0.0,0.0,0.0,41.468,0.0,0.0,58.532,0.0,4.598,0.0,0.0,34.076,61.326,2.55,9.916,82.936,0.0,4.598,0.0,0.0,0.0,0.0,52.729,0.0,47.271,0.0,2.55,17.308,24.16,38.674,17.308,17.308,2.55,0.0,0.0,38.674,41.468,0.0,31.307,17.308,0.0,34.076,17.308,0.0,3.362,67.753,22.822,6.062,0.0,0.85,4.155,16.106,23.919,3.065,51.904,0.0,46.066,17.308,0.0,9.916,26.71,41.468,34.372,24.16,0.0,0.0,0.0,41.468,48.616,0.0,0.0,9.916,0.0,2.55,21.906,75.544,0.0,0.0,0.0,12.466,46.066,24.16,17.308,0.0,0.0,26.71,41.468,27.225,0.0,4.598,0.0,17.308,24.456,34.076,24.16,0.0,0.0,0.0,46.066,17.308,0.0,9.916,26.71
6,612,7.0,1901270,Allerton,TENURE1,0.0,0.0,47.166,52.834,0.0,0.0,26.417,0.0,52.834,0.0,0.0,20.749,26.417,32.252,26.417,0.0,0.0,14.914,0.0,0.0,52.834,47.166,0.0,0.0,0.0,0.0,0.0,58.669,0.0,41.331,0.0,0.0,58.669,14.914,26.417,0.0,0.0,32.252,0.0,14.914,26.417,26.417,0.0,0.0,35.901,20.268,35.901,7.93,0.0,26.417,32.252,41.331,0.0,0.0,0.0,22.583,15.722,19.556,17.611,24.528,0.0,58.669,0.0,41.331,0.0,0.0,5.835,52.834,41.331,0.0,0.0,0.0,5.835,79.251,14.914,0.0,0.0,0.0,0.0,26.417,0.0,73.583,0.0,0.0,0.0,79.251,20.749,0.0,0.0,0.0,5.835,14.914,79.251,0.0,0.0,0.0,0.0,58.669,14.914,26.417,0.0,0.0,0.0,32.252,26.417,14.914,0.0,26.417
7,613,8.0,1901630,Altoona,TENURE1,16.654,11.96,6.818,0.0,52.461,12.107,16.602,45.336,6.469,0.0,20.105,11.488,42.063,32.225,18.541,0.0,7.172,0.0,14.968,62.574,0.0,1.958,20.499,0.0,0.0,71.505,26.574,0.0,1.921,0.0,0.0,15.472,0.0,0.0,67.873,16.654,0.0,3.365,2.024,2.024,75.933,16.654,12.107,3.365,43.379,0.0,36.602,4.547,1.921,77.974,0.0,0.0,20.105,0.0,20.018,41.888,24.547,3.829,9.718,0.0,57.763,33.283,1.921,0.0,7.034,0.0,50.589,36.142,1.921,0.0,11.348,0.0,59.684,28.968,1.921,0.0,9.428,0.0,37.908,18.885,43.207,0.0,0.0,0.0,50.589,15.897,13.409,0.0,20.105,0.0,57.857,28.734,13.409,0.0,0.0,0.0,46.275,22.132,31.594,0.0,0.0,0.0,25.218,41.495,6.469,11.488,15.33,0.0
8,614,9.0,1902260,Anita,TENURE1,0.0,0.0,66.446,8.463,8.907,16.184,0.0,66.89,16.925,0.0,0.0,16.184,25.092,66.446,0.0,0.0,0.0,8.463,16.184,59.169,8.463,16.184,0.0,0.0,0.0,8.907,33.11,41.799,0.0,16.184,16.184,8.463,0.0,0.0,50.706,24.647,0.0,16.184,8.463,0.0,41.799,33.554,0.0,24.647,8.463,41.799,8.907,16.184,25.092,16.184,58.724,0.0,0.0,0.0,14.664,47.551,24.174,0.0,0.0,13.61,0.0,8.907,66.446,8.463,16.184,0.0,91.537,8.463,0.0,0.0,0.0,0.0,33.554,50.261,0.0,0.0,16.184,0.0,17.37,16.184,66.446,0.0,0.0,0.0,33.554,66.446,0.0,0.0,0.0,0.0,49.739,0.0,8.463,0.0,41.799,0.0,0.0,17.37,0.0,82.63,0.0,0.0,25.092,57.983,16.925,0.0,0.0,0.0
9,615,10.0,1903475,Atkins,TENURE1,0.0,4.519,22.284,23.416,29.769,20.013,21.434,41.088,22.844,6.506,5.602,2.525,35.911,37.144,8.247,0.0,17.416,1.283,23.241,55.568,18.198,2.993,0.0,0.0,0.0,0.0,1.429,20.282,18.187,60.103,34.548,25.927,11.559,1.611,22.343,4.013,0.0,0.0,6.78,2.14,65.807,25.272,14.443,24.191,11.066,0.0,28.113,22.188,0.0,42.368,45.476,9.816,0.0,2.34,13.027,4.562,17.286,18.172,8.188,38.765,16.989,21.835,44.885,2.34,1.283,12.668,38.964,57.126,3.91,0.0,0.0,0.0,45.243,24.988,8.247,0.0,21.523,0.0,6.03,55.131,30.468,8.371,0.0,0.0,13.369,47.67,37.392,0.0,1.569,0.0,34.999,38.016,17.169,0.0,9.816,0.0,14.075,50.514,21.972,2.34,11.099,0.0,16.128,62.652,13.249,0.0,7.97,0.0
