,index,CommID,FIPSPL,Name,CAT,QOLjobs_vg,QOLjobs_g,QOLjobs_f,QOLjobs_p,QOLjobs_dnk,QOLjobs_na,QOLmed_vg,QOLmed_g,QOLmed_f,QOLmed_p,QOLmed_dnk,QOLmed_na,QOLk12_vg,QOLk12_g,QOLk12_f,QOLk12_p,QOLk12_dnk,QOLk12_na,QOLhousing_vg,QOLhousing_g,QOLhousing_f,QOLhousing_p,QOLhousing_dnk,QOLhousing_na,QOLshop_vg,QOLshop_g,QOLshop_f,QOLshop_p,QOLshop_dnk,QOLshop_na,QOLchildcare_vg,QOLchildcare_g,QOLchildcare_f,QOLchildcare_p,QOLchildcare_dnk,QOLchildcare_na,QOLseniorcare_vg,QOLseniorcare_g,QOLseniorcare_f,QOLseniorcare_p,QOLseniorcare_dnk,QOLseniorcare_na,QOLyouth_vg,QOLyouth_g,QOLyouth_f,QOLyouth_p,QOLyouth_dnk,QOLyouth_na,QOLcommsrvall_vg,QOLcommsrvall_g,QOLcommsrvall_f,QOLcommsrvall_p,QOLcommsrvall_dnk,QOLcommsrvall_na,QOLrecrentr_vg,QOLrecrentr_g,QOLrecrentr_f,QOLrecrentr_p,QOLrecrentr_dnk,QOLrecrentr_na,QOLpolice_vg,QOLpolice_g,QOLpolice_f,QOLpolice_p,QOLpolice_dnk,QOLpolice_na,QOLfire_vg,QOLfire_g,QOLfire_f,QOLfire_p,QOLfire_dnk,QOLfire_na,QOLems_vg,QOLems_g,QOLems_f,QOLems_p,QOLems_dnk,QOLems_na,QOLstreets_vg,QOLstreets_g,QOLstreets_f,QOLstreets_p,QOLstreets_dnk,QOLstreets_na,QOLparks_vg,QOLparks_g,QOLparks_f,QOLparks_p,QOLparks_dnk,QOLparks_na,QOLgarbage_vg,QOLgarbage_g,QOLgarbage_f,QOLgarbage_p,QOLgarbage_dnk,QOLgarbage_na,QOLwater_vg,QOLwater_g,QOLwater_f,QOLwater_p,QOLwater_dnk,QOLwater_na,QOLgovtsrvall_vg,QOLgovtsrvall_g,QOLgovtsrvall_f,QOLgovtsrvall_p,QOLgovtsrvall_dnk,QOLgovtsrvall_na
0,1010,1.0,1900595,Afton,INC2,0.0,23.73,27.098,1.684,39.344,8.144,0.0,1.494,20.926,0.0,19.455,58.125,17.241,32.373,23.123,15.234,12.029,0.0,0.0,33.653,46.487,0.0,19.86,0.0,0.0,8.317,14.081,27.974,12.323,37.304,0.0,32.055,22.353,14.061,31.53,0.0,4.293,29.446,15.434,13.743,37.085,0.0,0.0,35.334,24.619,3.263,33.521,3.263,8.249,20.809,36.337,3.355,26.357,4.893,18.155,22.471,22.379,7.363,13.796,15.835,25.252,33.848,37.912,2.988,0.0,0.0,63.579,7.224,16.69,1.494,11.014,0.0,59.343,15.696,12.454,1.494,11.014,0.0,22.662,9.966,26.969,27.949,12.454,0.0,42.286,26.901,18.305,1.494,11.014,0.0,35.47,18.287,7.89,18.361,13.602,6.39,41.188,43.823,0.0,1.605,13.384,0.0,28.743,22.546,18.066,4.816,22.619,3.211
1,1011,2.0,1900640,Agency,INC2,16.709,11.015,18.695,7.388,23.816,22.377,6.232,6.232,0.0,0.0,3.048,84.489,33.344,38.214,0.0,9.993,8.455,9.993,19.751,52.776,25.374,0.0,2.099,0.0,0.0,0.0,8.034,7.947,4.85,79.168,0.0,5.401,11.015,5.401,23.058,55.125,5.225,51.557,5.225,0.0,10.49,27.503,4.961,34.684,1.825,0.0,16.697,41.832,6.583,55.246,12.81,4.813,6.535,14.013,8.325,14.568,8.151,2.223,2.808,63.926,10.119,27.455,18.255,15.349,6.736,22.086,53.869,16.351,14.89,0.0,14.89,0.0,48.509,34.831,0.0,0.0,16.66,0.0,28.769,48.71,12.705,9.816,0.0,0.0,52.215,34.852,6.702,0.0,0.0,6.232,45.938,34.558,17.431,0.0,2.073,0.0,54.54,35.341,10.119,0.0,0.0,0.0,27.063,45.16,11.131,9.993,6.653,0.0
2,1012,3.0,1900730,Ainsworth,INC2,0.0,14.081,5.172,43.225,31.024,6.499,0.0,2.205,0.0,22.3,3.06,72.435,6.323,37.497,23.109,2.14,9.292,21.637,21.903,46.979,8.567,1.229,18.316,3.006,0.0,0.0,0.0,28.79,0.0,71.21,2.166,14.081,26.399,3.396,25.654,28.305,0.0,15.31,2.166,1.229,51.663,29.632,0.0,38.895,0.0,1.229,12.412,47.463,0.0,70.134,21.587,2.193,3.043,3.043,17.92,31.035,6.352,2.396,0.0,42.297,5.109,75.198,2.429,0.0,3.354,13.91,66.194,27.867,0.0,0.0,5.938,0.0,37.253,59.778,0.0,0.0,2.969,0.0,24.992,45.035,0.0,24.035,5.938,0.0,52.918,41.588,2.14,0.0,3.354,0.0,24.066,20.33,1.214,0.0,45.097,9.292,40.945,7.634,1.214,2.969,43.883,3.354,22.388,44.085,3.471,0.0,30.056,0.0
3,1013,4.0,1900865,Albert City,INC2,0.0,0.0,45.704,31.602,12.456,10.238,0.0,0.0,0.0,19.972,0.0,80.028,58.92,12.538,10.827,8.777,8.938,0.0,12.17,35.591,21.784,0.0,15.544,14.911,0.0,3.695,24.27,32.844,0.0,39.191,0.0,26.544,38.353,0.0,24.09,11.013,0.0,17.334,30.082,16.482,15.199,20.903,9.01,18.34,13.904,28.983,26.068,3.695,0.0,54.077,41.406,0.0,0.0,4.517,0.0,15.58,19.367,24.203,0.0,40.85,25.23,51.729,20.297,2.744,0.0,0.0,60.971,39.029,0.0,0.0,0.0,0.0,35.173,47.274,17.553,0.0,0.0,0.0,5.339,62.831,23.054,8.777,0.0,0.0,30.568,60.655,8.777,0.0,0.0,0.0,23.652,62.926,0.0,2.744,10.677,0.0,0.0,34.898,37.129,11.521,16.453,0.0,9.411,43.607,20.139,0.0,26.843,0.0
4,1014,5.0,1900910,Albia,INC2,0.0,18.623,61.144,13.98,6.253,0.0,49.987,43.293,0.0,6.72,0.0,0.0,47.273,28.121,6.245,0.0,11.299,7.061,5.438,37.83,41.389,15.344,0.0,0.0,0.0,13.306,50.235,36.459,0.0,0.0,0.0,31.813,23.318,0.0,26.697,18.172,5.438,21.634,44.575,0.0,28.353,0.0,0.0,54.025,39.255,0.0,6.72,0.0,0.0,41.388,43.908,7.352,0.0,7.352,3.774,59.602,27.916,4.043,4.664,0.0,28.121,58.573,13.306,0.0,0.0,0.0,42.704,57.296,0.0,0.0,0.0,0.0,38.466,46.481,0.0,0.0,15.052,0.0,0.0,36.35,63.65,0.0,0.0,0.0,25.16,59.788,15.052,0.0,0.0,0.0,12.115,49.765,23.067,0.0,0.0,15.052,41.404,31.429,12.115,0.0,0.0,15.052,25.16,48.465,21.321,0.0,5.054,0.0
5,1015,6.0,1900955,Albion,INC2,2.756,7.652,46.409,29.421,0.0,13.763,0.0,2.433,19.897,3.379,9.464,64.827,0.0,3.763,0.0,7.525,24.839,63.873,2.612,30.967,50.028,16.394,0.0,0.0,0.0,0.0,3.463,60.186,0.0,36.351,0.0,2.785,51.119,3.867,26.686,15.542,16.518,5.812,10.136,0.0,29.127,38.406,0.0,16.572,26.608,20.593,31.19,5.037,0.0,6.302,57.614,30.808,2.638,2.638,0.811,3.966,11.774,24.985,5.822,52.643,6.14,24.587,26.159,2.571,26.133,14.411,14.192,43.897,38.5,0.0,3.411,0.0,14.192,37.754,35.089,0.0,12.965,0.0,8.324,37.754,50.51,0.0,3.411,0.0,17.878,56.887,21.824,0.0,3.411,0.0,16.422,37.932,19.993,0.0,25.653,0.0,14.192,30.868,47.099,4.43,3.411,0.0,11.053,11.535,40.207,9.795,17.832,9.578
6,1016,7.0,1901270,Allerton,INC2,0.0,9.445,36.023,51.877,0.0,2.656,12.025,2.656,12.025,13.577,2.656,57.06,15.077,14.757,16.661,0.0,15.153,38.352,7.002,7.002,52.482,30.773,0.0,2.74,0.0,0.0,2.656,67.038,0.0,30.306,0.0,12.482,29.668,24.337,20.623,12.89,0.0,5.312,39.647,9.445,30.915,14.681,0.0,3.237,43.41,14.933,22.77,15.65,0.0,6.104,67.114,24.126,2.656,0.0,4.597,10.487,30.355,12.809,8.93,32.821,6.588,41.182,5.923,43.73,0.0,2.577,46.101,33.065,18.256,0.0,2.577,0.0,43.139,47.696,6.588,0.0,2.577,0.0,0.0,0.0,15.741,84.259,0.0,0.0,12.511,48.352,39.137,0.0,0.0,0.0,44.012,20.908,25.915,0.0,9.165,0.0,17.666,29.439,25.473,20.834,6.588,0.0,2.962,24.94,44.218,9.165,18.714,0.0
7,1017,8.0,1901630,Altoona,INC2,43.918,23.058,28.327,0.0,4.697,0.0,18.238,63.524,4.175,0.0,14.063,0.0,21.9,62.279,0.0,0.0,15.821,0.0,56.424,23.058,0.0,0.0,20.519,0.0,14.063,42.704,32.118,6.94,4.175,0.0,15.821,53.313,0.0,0.0,23.058,7.808,15.821,4.697,0.0,0.0,71.673,7.808,28.097,33.024,15.821,0.0,15.249,7.808,18.238,74.822,6.94,0.0,0.0,0.0,37.257,47.606,7.102,0.0,3.018,5.017,64.033,31.792,0.0,0.0,4.175,0.0,54.327,18.056,0.0,0.0,27.617,0.0,61.268,25.178,0.0,0.0,13.554,0.0,47.98,23.199,28.82,0.0,0.0,0.0,63.707,36.293,0.0,0.0,0.0,0.0,51.38,20.495,0.0,0.0,28.125,0.0,50.152,31.61,4.175,0.0,14.063,0.0,32.118,49.644,14.063,0.0,4.175,0.0
8,1018,9.0,1902260,Anita,INC2,0.0,12.144,49.912,10.616,18.85,8.478,14.196,68.865,13.361,3.578,0.0,0.0,35.625,38.098,3.352,0.0,22.926,0.0,0.0,39.516,24.8,5.748,27.334,2.602,0.0,18.253,33.16,30.734,0.0,17.852,8.609,21.755,28.163,0.0,38.79,2.683,0.0,21.743,15.485,3.084,47.672,12.017,2.536,16.688,15.331,20.073,42.837,2.536,29.671,20.179,41.01,6.145,2.994,0.0,31.244,39.063,12.266,7.159,7.29,2.978,5.282,18.579,41.598,14.752,3.352,16.436,84.505,15.495,0.0,0.0,0.0,0.0,54.084,43.085,0.0,0.0,2.831,0.0,11.525,18.016,67.403,3.055,0.0,0.0,35.941,55.663,5.415,0.0,2.98,0.0,67.326,12.886,0.0,0.0,19.788,0.0,13.694,29.189,31.915,21.851,0.0,3.352,18.579,54.162,13.035,5.961,8.263,0.0
9,1019,10.0,1903475,Atkins,INC2,0.0,0.0,18.006,56.024,20.776,5.194,49.764,10.388,39.848,0.0,0.0,0.0,49.764,38.584,0.0,0.0,5.194,6.457,23.247,65.169,0.0,11.584,0.0,0.0,0.0,5.194,0.0,23.303,0.0,71.503,40.698,25.097,5.479,0.0,28.726,0.0,0.0,12.181,11.584,24.58,46.177,5.479,10.957,12.29,18.286,0.0,17.769,40.698,10.388,22.04,16.176,39.848,5.194,6.354,3.652,5.479,16.324,36.214,7.305,31.027,22.53,22.04,16.846,0.0,5.194,33.39,83.824,16.176,0.0,0.0,0.0,0.0,94.806,0.0,0.0,0.0,5.194,0.0,11.548,38.885,49.567,0.0,0.0,0.0,33.588,50.236,16.176,0.0,0.0,0.0,33.022,61.784,0.0,0.0,0.0,5.194,27.234,34.182,38.584,0.0,0.0,0.0,27.828,59.361,6.457,0.0,6.354,0.0
