,index,CommID,FIPSPL,Name,CAT,QOLjobs_vg,QOLjobs_g,QOLjobs_f,QOLjobs_p,QOLjobs_dnk,QOLjobs_na,QOLmed_vg,QOLmed_g,QOLmed_f,QOLmed_p,QOLmed_dnk,QOLmed_na,QOLk12_vg,QOLk12_g,QOLk12_f,QOLk12_p,QOLk12_dnk,QOLk12_na,QOLhousing_vg,QOLhousing_g,QOLhousing_f,QOLhousing_p,QOLhousing_dnk,QOLhousing_na,QOLshop_vg,QOLshop_g,QOLshop_f,QOLshop_p,QOLshop_dnk,QOLshop_na,QOLchildcare_vg,QOLchildcare_g,QOLchildcare_f,QOLchildcare_p,QOLchildcare_dnk,QOLchildcare_na,QOLseniorcare_vg,QOLseniorcare_g,QOLseniorcare_f,QOLseniorcare_p,QOLseniorcare_dnk,QOLseniorcare_na,QOLyouth_vg,QOLyouth_g,QOLyouth_f,QOLyouth_p,QOLyouth_dnk,QOLyouth_na,QOLcommsrvall_vg,QOLcommsrvall_g,QOLcommsrvall_f,QOLcommsrvall_p,QOLcommsrvall_dnk,QOLcommsrvall_na,QOLrecrentr_vg,QOLrecrentr_g,QOLrecrentr_f,QOLrecrentr_p,QOLrecrentr_dnk,QOLrecrentr_na,QOLpolice_vg,QOLpolice_g,QOLpolice_f,QOLpolice_p,QOLpolice_dnk,QOLpolice_na,QOLfire_vg,QOLfire_g,QOLfire_f,QOLfire_p,QOLfire_dnk,QOLfire_na,QOLems_vg,QOLems_g,QOLems_f,QOLems_p,QOLems_dnk,QOLems_na,QOLstreets_vg,QOLstreets_g,QOLstreets_f,QOLstreets_p,QOLstreets_dnk,QOLstreets_na,QOLparks_vg,QOLparks_g,QOLparks_f,QOLparks_p,QOLparks_dnk,QOLparks_na,QOLgarbage_vg,QOLgarbage_g,QOLgarbage_f,QOLgarbage_p,QOLgarbage_dnk,QOLgarbage_na,QOLwater_vg,QOLwater_g,QOLwater_f,QOLwater_p,QOLwater_dnk,QOLwater_na,QOLgovtsrvall_vg,QOLgovtsrvall_g,QOLgovtsrvall_f,QOLgovtsrvall_p,QOLgovtsrvall_dnk,QOLgovtsrvall_na
24,428,25.0,1915240,Colo,SEX1M,0.0,4.804,22.963,31.05,39.602,1.581,3.124,4.598,0.0,10.904,14.538,66.837,25.89,55.247,2.79,0.0,13.23,2.843,7.842,28.951,45.849,3.172,11.073,3.113,0.0,4.656,3.124,13.969,14.538,63.713,15.691,20.8,24.185,0.0,36.002,3.322,5.282,17.807,12.525,1.761,47.753,14.872,3.213,17.916,15.239,6.548,53.871,3.213,4.656,15.443,59.174,4.656,14.538,1.533,9.186,28.537,16.799,7.082,5.339,33.056,15.342,38.582,11.162,0.0,11.62,23.293,44.443,29.814,0.0,0.0,22.977,2.766,38.912,32.579,2.766,0.0,22.977,2.766,8.359,35.779,38.635,13.048,0.0,4.179,19.152,42.233,33.083,0.0,2.766,2.766,20.561,27.953,2.766,0.0,25.743,22.977,27.449,46.808,20.212,0.0,2.766,2.766,11.11,51.631,9.787,0.0,24.669,2.804
25,429,26.0,1915420,Columbus Junction,SEX1M,1.341,29.914,35.714,29.914,3.117,0.0,44.276,29.798,22.808,0.0,1.776,1.341,1.776,12.905,53.158,29.043,3.117,0.0,0.0,24.149,25.81,46.487,3.553,0.0,0.0,27.702,23.563,47.393,0.0,1.341,1.384,50.302,12.386,22.158,11.936,1.834,19.691,29.914,18.234,0.0,30.82,1.341,0.0,28.52,58.399,1.801,9.921,1.359,0.0,34.808,41.043,1.776,22.373,0.0,1.631,14.682,43.645,32.768,3.263,4.011,3.117,48.148,8.011,40.723,0.0,0.0,41.948,54.934,1.341,0.0,1.776,0.0,16.458,55.404,4.894,21.467,1.776,0.0,3.553,37.925,38.831,19.691,0.0,0.0,4.519,43.401,50.279,0.0,1.801,0.0,18.67,69.766,3.117,0.0,5.329,3.117,8.447,62.51,24.585,0.0,1.776,2.682,4.96,42.042,7.679,23.56,21.759,0.0
26,430,27.0,1916500,Corning,SEX1M,0.0,21.545,61.491,16.964,0.0,0.0,47.194,34.648,16.49,1.667,0.0,0.0,19.457,22.105,32.644,2.802,22.993,0.0,5.606,31.465,41.953,12.929,8.047,0.0,2.148,28.322,50.201,17.182,2.148,0.0,14.444,32.424,38.688,0.0,11.717,2.727,2.586,37.454,41.091,7.758,8.525,2.586,8.99,32.424,26.97,11.717,17.171,2.727,4.295,68.657,18.456,6.443,2.148,0.0,19.069,35.705,33.504,4.164,4.345,3.214,47.994,33.037,17.273,1.696,0.0,0.0,47.237,45.446,5.936,1.381,0.0,0.0,56.286,25.248,15.074,1.696,1.696,0.0,0.0,53.295,18.272,28.432,0.0,0.0,20.161,61.373,15.074,1.696,1.696,0.0,37.961,29.645,11.373,5.686,13.61,1.725,39.079,51.685,6.019,3.217,0.0,0.0,10.677,64.075,17.963,5.59,1.696,0.0
27,431,28.0,1916545,Correctionville,SEX1M,0.0,4.67,40.931,31.987,16.147,6.266,14.237,56.498,14.237,1.537,8.994,4.497,38.444,37.624,12.376,1.686,9.87,0.0,1.538,17.217,43.212,13.35,20.181,4.502,2.919,19.764,46.949,21.39,5.949,3.03,5.878,5.151,16.18,1.76,57.339,13.693,0.0,33.139,19.595,1.674,35.795,9.797,3.006,32.341,27.244,1.56,21.503,14.345,1.515,35.205,38.86,19.875,4.545,0.0,15.815,28.832,24.383,9.906,8.938,12.126,6.676,50.289,34.534,3.4,3.4,1.7,21.107,68.694,5.373,3.218,1.609,0.0,27.424,59.159,4.827,5.373,3.218,0.0,4.827,41.387,31.897,14.908,6.982,0.0,28.871,51.631,17.889,0.0,1.609,0.0,21.782,59.513,3.321,0.0,10.526,4.859,3.321,65.788,22.589,3.321,4.981,0.0,1.583,51.467,16.793,4.634,22.472,3.051
28,432,29.0,1919945,Denison,SEX1M,28.428,44.434,20.299,2.692,3.111,1.037,23.741,45.47,28.245,2.544,0.0,0.0,35.752,37.181,7.908,3.112,16.046,0.0,3.653,45.563,37.794,4.669,5.685,2.637,20.801,34.313,38.818,6.068,0.0,0.0,21.561,25.624,9.943,0.0,37.188,5.685,26.593,6.264,19.275,1.253,43.362,3.253,6.29,31.504,8.322,2.032,30.898,20.955,2.637,55.506,36.172,1.016,3.653,1.016,23.175,40.996,31.305,3.198,1.326,0.0,23.284,64.424,11.331,0.961,0.0,0.0,43.062,55.977,0.961,0.0,0.0,0.0,30.585,46.13,4.418,0.0,18.867,0.0,0.961,49.064,26.118,23.857,0.0,0.0,1.941,81.766,9.891,0.0,6.401,0.0,27.0,50.119,6.401,2.52,8.529,5.431,37.683,54.443,3.456,0.0,1.922,2.495,19.05,62.53,10.47,0.97,6.98,0.0
29,433,30.0,1921810,Donnellson,SEX1M,1.789,3.703,43.646,38.092,7.28,5.491,1.79,3.642,14.49,7.347,3.642,69.089,47.258,42.139,7.149,0.0,3.453,0.0,1.885,35.144,53.674,3.706,5.591,0.0,0.0,0.0,1.791,43.638,1.791,52.78,31.266,25.943,27.765,1.886,9.367,3.772,5.969,27.928,27.997,4.071,31.999,2.036,1.819,44.436,24.954,5.456,8.97,14.365,3.577,25.463,58.127,9.194,3.64,0.0,2.302,25.973,31.47,11.384,3.577,25.294,7.094,55.321,30.429,1.82,5.336,0.0,31.532,50.984,15.758,0.0,1.726,0.0,35.743,49.892,5.456,0.0,8.909,0.0,0.0,25.015,53.53,16.184,5.271,0.0,10.796,62.539,21.391,0.0,5.275,0.0,16.4,50.959,16.241,2.076,12.247,2.076,0.0,10.109,27.928,56.063,5.9,0.0,1.757,48.274,39.303,1.819,8.847,0.0
30,434,31.0,1922620,Dumont,SEX1M,0.0,0.0,34.606,44.19,7.876,13.327,2.889,30.658,29.368,13.058,15.872,8.155,13.859,33.228,11.257,0.0,8.27,33.386,3.203,49.841,29.843,0.0,17.114,0.0,7.812,24.034,30.135,17.537,7.741,12.74,0.0,0.0,19.915,9.041,50.242,20.801,2.808,19.913,28.543,9.884,31.351,7.501,8.36,10.054,29.734,15.824,30.554,5.475,8.149,29.058,49.744,7.712,2.887,2.45,7.341,23.2,20.102,19.932,9.325,20.099,17.884,35.494,14.369,17.884,2.337,12.031,50.279,47.383,0.0,2.337,0.0,0.0,30.962,46.622,15.059,2.337,5.02,0.0,28.738,48.517,20.352,0.0,2.393,0.0,35.423,42.851,14.714,0.0,4.674,2.337,35.078,43.196,0.0,2.337,12.377,7.012,33.524,48.944,2.393,2.82,9.926,2.393,17.835,44.323,16.755,7.764,10.735,2.588
31,435,32.0,1923250,Eagle Grove,SEX1M,0.0,11.591,46.533,32.86,9.017,0.0,15.383,52.482,25.0,3.568,3.568,0.0,41.82,32.535,20.694,0.0,4.951,0.0,0.0,37.263,31.687,11.177,19.872,0.0,0.0,32.61,37.263,30.128,0.0,0.0,16.305,30.128,30.128,0.0,23.44,0.0,3.568,13.823,19.872,5.128,57.61,0.0,0.0,31.687,34.617,21.432,12.263,0.0,0.0,25.0,66.305,0.0,8.695,0.0,4.915,40.212,41.932,11.232,1.709,0.0,16.791,37.485,24.139,21.584,0.0,0.0,46.771,37.485,10.792,0.0,4.951,0.0,15.831,51.56,16.305,11.177,5.128,0.0,0.0,8.396,56.673,34.931,0.0,0.0,6.89,68.356,19.804,0.0,4.951,0.0,44.872,46.432,0.0,0.0,5.128,3.568,51.722,32.535,0.0,10.792,4.951,0.0,0.0,53.568,46.432,0.0,0.0,0.0
32,436,33.0,1924645,Elgin,SEX1M,0.0,29.675,11.648,40.577,18.1,0.0,1.846,14.937,29.001,27.821,7.345,19.049,28.513,40.133,13.838,0.0,15.677,1.839,15.675,46.14,22.871,1.75,13.565,0.0,1.881,19.367,47.073,23.129,3.334,5.215,1.72,12.002,23.614,4.769,50.078,7.817,0.0,16.157,14.31,10.657,53.757,5.119,6.545,28.621,17.583,8.811,33.32,5.119,10.887,43.59,35.026,5.249,0.0,5.249,12.072,41.0,3.808,12.407,11.899,18.813,8.868,49.881,13.034,13.401,8.096,6.72,48.138,45.547,0.0,3.157,3.157,0.0,29.934,44.19,5.099,10.578,8.36,1.839,12.417,40.93,25.876,20.777,0.0,0.0,17.935,70.445,8.36,0.0,3.26,0.0,28.37,29.804,1.806,0.0,21.425,18.596,19.112,51.295,3.157,0.0,17.568,8.868,16.095,47.829,18.559,9.157,8.36,0.0
33,437,34.0,1924780,Elk Horn,SEX1M,12.588,31.008,26.933,16.081,9.315,4.075,38.866,43.082,16.055,1.997,0.0,0.0,48.249,44.644,2.345,2.772,1.99,0.0,18.13,44.083,32.704,0.0,5.083,0.0,4.175,13.271,24.827,35.052,0.0,22.675,21.4,29.824,26.476,0.0,17.726,4.574,21.163,30.587,16.417,7.314,22.341,2.179,17.571,27.425,33.283,10.331,6.833,4.556,23.503,42.287,34.21,0.0,0.0,0.0,20.718,23.679,22.989,10.256,0.784,21.573,8.658,37.816,31.906,2.442,2.442,16.736,60.542,34.768,4.69,0.0,0.0,0.0,61.325,25.022,11.308,0.0,2.345,0.0,23.533,29.528,27.761,19.178,0.0,0.0,31.538,49.311,19.151,0.0,0.0,0.0,56.835,21.175,4.884,0.0,4.884,12.221,40.383,26.835,23.138,4.785,0.0,4.858,27.281,41.499,19.507,2.494,6.726,2.494
