,index,CommID,FIPSPL,Name,CAT,QOLjobs_vg,QOLjobs_g,QOLjobs_f,QOLjobs_p,QOLjobs_dnk,QOLjobs_na,QOLmed_vg,QOLmed_g,QOLmed_f,QOLmed_p,QOLmed_dnk,QOLmed_na,QOLk12_vg,QOLk12_g,QOLk12_f,QOLk12_p,QOLk12_dnk,QOLk12_na,QOLhousing_vg,QOLhousing_g,QOLhousing_f,QOLhousing_p,QOLhousing_dnk,QOLhousing_na,QOLshop_vg,QOLshop_g,QOLshop_f,QOLshop_p,QOLshop_dnk,QOLshop_na,QOLchildcare_vg,QOLchildcare_g,QOLchildcare_f,QOLchildcare_p,QOLchildcare_dnk,QOLchildcare_na,QOLseniorcare_vg,QOLseniorcare_g,QOLseniorcare_f,QOLseniorcare_p,QOLseniorcare_dnk,QOLseniorcare_na,QOLyouth_vg,QOLyouth_g,QOLyouth_f,QOLyouth_p,QOLyouth_dnk,QOLyouth_na,QOLcommsrvall_vg,QOLcommsrvall_g,QOLcommsrvall_f,QOLcommsrvall_p,QOLcommsrvall_dnk,QOLcommsrvall_na,QOLrecrentr_vg,QOLrecrentr_g,QOLrecrentr_f,QOLrecrentr_p,QOLrecrentr_dnk,QOLrecrentr_na,QOLpolice_vg,QOLpolice_g,QOLpolice_f,QOLpolice_p,QOLpolice_dnk,QOLpolice_na,QOLfire_vg,QOLfire_g,QOLfire_f,QOLfire_p,QOLfire_dnk,QOLfire_na,QOLems_vg,QOLems_g,QOLems_f,QOLems_p,QOLems_dnk,QOLems_na,QOLstreets_vg,QOLstreets_g,QOLstreets_f,QOLstreets_p,QOLstreets_dnk,QOLstreets_na,QOLparks_vg,QOLparks_g,QOLparks_f,QOLparks_p,QOLparks_dnk,QOLparks_na,QOLgarbage_vg,QOLgarbage_g,QOLgarbage_f,QOLgarbage_p,QOLgarbage_dnk,QOLgarbage_na,QOLwater_vg,QOLwater_g,QOLwater_f,QOLwater_p,QOLwater_dnk,QOLwater_na,QOLgovtsrvall_vg,QOLgovtsrvall_g,QOLgovtsrvall_f,QOLgovtsrvall_p,QOLgovtsrvall_dnk,QOLgovtsrvall_na
0,101,1.0,1900595,Afton,AGE1,8.581,18.284,36.568,18.284,18.284,0.0,0.0,8.581,9.703,0.0,8.581,73.135,17.162,54.851,9.703,9.703,8.581,0.0,0.0,39.254,50.0,0.0,10.746,0.0,0.0,17.162,0.0,9.703,8.581,64.554,0.0,27.987,26.865,9.703,18.284,17.162,0.0,27.987,17.162,9.703,27.987,17.162,8.581,26.865,19.406,0.0,27.987,17.162,0.0,39.254,40.497,0.0,20.249,0.0,20.396,33.707,21.892,3.234,5.721,15.05,26.865,36.568,36.568,0.0,0.0,0.0,36.568,26.865,27.987,0.0,8.581,0.0,19.406,53.729,18.284,0.0,8.581,0.0,9.703,26.865,26.865,26.865,9.703,0.0,27.987,53.729,9.703,0.0,8.581,0.0,9.703,35.446,8.581,9.703,36.568,0.0,36.568,44.026,0.0,0.0,19.406,0.0,10.614,38.773,30.614,0.0,20.0,0.0
1,102,2.0,1900640,Agency,AGE1,13.706,9.036,31.777,13.706,13.706,18.071,0.0,0.0,0.0,13.706,0.0,86.294,18.071,63.858,0.0,9.036,0.0,9.036,22.741,31.777,45.482,0.0,0.0,0.0,0.0,0.0,0.0,13.706,0.0,86.294,0.0,0.0,27.107,13.706,13.706,45.482,0.0,36.447,9.036,13.706,22.741,18.071,0.0,27.107,31.777,0.0,13.706,27.411,0.0,40.067,50.0,0.0,0.0,9.933,7.58,10.592,15.059,13.706,0.0,53.063,9.036,9.036,22.741,13.706,0.0,45.482,36.142,36.447,13.706,0.0,13.706,0.0,27.107,31.777,0.0,0.0,27.411,13.706,31.777,45.482,13.706,9.036,0.0,0.0,49.848,50.152,0.0,0.0,0.0,0.0,19.866,65.067,15.067,0.0,0.0,0.0,31.777,45.482,22.741,0.0,0.0,0.0,9.036,72.893,0.0,9.036,9.036,0.0
2,103,3.0,1900730,Ainsworth,AGE1,0.0,0.0,16.568,66.667,16.765,0.0,0.0,0.0,0.0,66.667,0.0,33.333,33.333,0.0,33.333,16.765,0.0,16.568,16.568,16.765,16.568,16.765,33.333,0.0,0.0,0.0,0.0,66.667,0.0,33.333,0.0,16.765,33.531,16.568,16.568,16.568,0.0,0.0,0.0,16.765,66.667,16.568,16.568,0.0,16.765,33.333,0.0,33.333,0.0,49.901,33.333,16.765,0.0,0.0,16.568,16.634,16.7,22.288,0.0,27.811,0.0,49.901,50.099,0.0,0.0,0.0,49.901,33.333,16.765,0.0,0.0,0.0,33.136,33.333,33.531,0.0,0.0,0.0,16.568,16.568,33.333,33.531,0.0,0.0,16.568,83.432,0.0,0.0,0.0,0.0,16.568,0.0,0.0,16.765,50.099,16.568,16.568,0.0,0.0,33.531,49.901,0.0,16.568,33.136,0.0,33.531,16.765,0.0
3,104,4.0,1900865,Albert City,AGE1,0.0,36.684,26.359,26.359,5.299,5.299,0.0,0.0,0.0,15.761,0.0,84.239,63.179,5.299,0.0,15.761,15.761,0.0,5.299,21.06,57.744,0.0,10.598,5.299,0.0,5.299,41.983,26.359,0.0,26.359,0.0,33.285,22.094,5.596,16.643,22.383,0.0,11.191,27.69,11.047,22.238,27.834,5.299,21.06,26.222,26.359,5.299,15.761,11.047,16.787,55.523,11.047,0.0,5.596,5.254,14.04,17.527,19.248,0.0,43.932,26.359,47.145,15.897,5.299,0.0,5.299,68.342,26.359,5.299,0.0,0.0,0.0,52.581,31.521,15.897,0.0,0.0,0.0,26.222,42.12,26.359,5.299,0.0,0.0,42.12,52.581,5.299,0.0,0.0,0.0,15.761,36.957,0.0,5.299,36.684,5.299,15.761,41.983,31.658,5.299,5.299,0.0,22.238,27.834,33.285,0.0,5.596,11.047
4,105,5.0,1900910,Albia,AGE1,50.315,14.196,28.391,7.098,0.0,0.0,71.609,21.294,0.0,7.098,0.0,0.0,28.391,14.196,0.0,0.0,57.413,0.0,0.0,57.143,42.857,0.0,0.0,0.0,50.315,0.0,35.489,14.196,0.0,0.0,0.0,42.857,0.0,0.0,28.571,28.571,0.0,28.571,14.286,0.0,42.857,14.286,14.286,57.143,0.0,0.0,14.286,14.286,0.0,92.36,7.64,0.0,0.0,0.0,0.0,50.045,40.431,4.762,0.0,4.762,14.196,71.609,7.098,7.098,0.0,0.0,14.196,71.609,0.0,0.0,14.196,0.0,14.196,14.196,0.0,0.0,71.609,0.0,0.0,21.294,71.609,7.098,0.0,0.0,7.098,21.294,21.294,0.0,50.315,0.0,14.196,64.511,7.098,0.0,0.0,14.196,21.294,64.511,7.098,0.0,0.0,7.098,7.098,28.391,7.098,0.0,57.413,0.0
5,106,6.0,1900955,Albion,AGE1,0.0,0.0,37.219,39.264,9.816,13.701,0.0,13.701,33.333,0.0,0.0,52.965,0.0,0.0,19.632,0.0,23.517,56.851,0.0,9.816,66.667,0.0,9.816,13.701,0.0,0.0,0.0,43.149,0.0,56.851,0.0,0.0,29.448,13.701,33.333,23.517,9.816,0.0,0.0,0.0,43.149,47.035,0.0,13.701,9.816,9.816,33.333,33.333,0.0,15.877,50.0,22.749,11.374,0.0,0.0,0.0,12.406,19.632,6.544,61.418,0.0,33.333,29.448,0.0,0.0,37.219,33.333,19.632,47.035,0.0,0.0,0.0,33.333,33.333,19.632,13.701,0.0,0.0,0.0,9.816,90.184,0.0,0.0,0.0,0.0,56.851,33.333,9.816,0.0,0.0,23.517,23.517,33.333,0.0,19.632,0.0,9.816,19.632,47.035,13.701,9.816,0.0,0.0,33.333,52.965,0.0,0.0,13.701
6,107,7.0,1901270,Allerton,AGE1,0.0,7.1,40.974,51.926,0.0,0.0,12.576,0.0,32.251,14.199,0.0,40.974,12.576,19.675,12.576,0.0,7.1,48.074,7.642,7.642,63.537,21.179,0.0,0.0,0.0,0.0,0.0,39.351,0.0,60.649,0.0,14.199,32.251,7.1,39.351,7.1,0.0,19.675,7.1,7.1,46.45,19.675,0.0,8.121,30.626,22.506,30.626,8.121,0.0,19.675,60.649,19.675,0.0,0.0,9.466,19.675,13.658,13.117,8.384,35.7,7.1,53.55,0.0,26.775,0.0,12.576,33.874,46.45,19.675,0.0,0.0,0.0,21.299,71.602,7.1,0.0,0.0,0.0,0.0,21.179,7.642,71.179,0.0,0.0,7.1,59.026,33.874,0.0,0.0,0.0,33.874,21.299,37.727,0.0,7.1,0.0,14.199,51.926,7.1,19.675,7.1,0.0,0.0,38.747,22.506,8.121,16.242,14.385
7,108,8.0,1901630,Altoona,AGE1,6.284,6.284,22.513,16.23,42.406,6.284,6.284,48.689,12.567,9.946,16.23,6.284,41.364,38.743,9.946,9.946,0.0,0.0,16.23,57.594,6.284,9.946,9.946,0.0,0.0,45.027,38.743,16.23,0.0,0.0,9.946,22.513,18.851,9.946,32.46,6.284,0.0,0.0,0.0,9.946,83.77,6.284,6.284,32.46,28.797,9.946,22.513,0.0,0.0,54.973,25.135,9.946,9.946,0.0,10.82,44.68,27.05,14.135,3.315,0.0,45.027,38.743,6.284,9.946,0.0,0.0,45.027,45.027,0.0,9.946,0.0,0.0,41.364,28.797,0.0,9.946,19.892,0.0,26.176,25.135,38.743,9.946,0.0,0.0,45.027,28.797,16.23,0.0,9.946,0.0,61.257,26.176,12.567,0.0,0.0,0.0,38.743,28.797,32.46,0.0,0.0,0.0,16.23,61.257,0.0,16.23,6.284,0.0
8,109,9.0,1902260,Anita,AGE1,6.781,13.561,66.097,0.0,0.0,13.561,13.561,48.585,24.293,0.0,0.0,13.561,27.122,41.805,13.561,0.0,17.512,0.0,13.561,17.512,37.854,6.781,17.512,6.781,6.781,0.0,37.854,24.293,0.0,31.073,13.561,6.781,31.073,17.512,17.512,13.561,7.274,14.547,7.274,0.0,56.358,14.547,6.781,6.781,31.073,24.293,24.293,6.781,31.073,20.342,48.585,0.0,0.0,0.0,34.773,35.471,13.935,6.781,0.0,9.041,6.781,6.781,48.585,13.561,6.781,17.512,100.0,0.0,0.0,0.0,0.0,0.0,51.415,35.024,6.781,0.0,6.781,0.0,6.781,20.342,72.878,0.0,0.0,0.0,44.634,24.293,31.073,0.0,0.0,0.0,51.415,0.0,17.512,0.0,31.073,0.0,33.333,7.274,26.06,33.333,0.0,0.0,32.88,50.68,0.0,16.44,0.0,0.0
9,110,10.0,1903475,Atkins,AGE1,0.0,10.89,17.051,30.148,27.941,13.97,16.787,43.49,21.46,3.767,6.963,7.533,29.092,44.476,9.978,0.0,16.454,0.0,26.214,49.106,22.3,2.38,0.0,0.0,0.0,0.0,4.074,23.208,11.604,61.114,31.021,33.778,10.89,3.63,17.051,3.63,4.405,0.0,7.084,0.0,59.007,29.504,13.97,21.23,23.437,0.0,24.311,17.051,0.0,35.201,44.118,6.71,10.34,3.63,10.425,4.886,17.907,19.745,6.963,40.074,12.548,35.201,34.651,7.26,3.63,6.71,40.443,52.551,3.503,0.0,3.503,0.0,49.048,27.492,9.978,0.0,13.481,0.0,9.978,46.919,32.595,10.508,0.0,0.0,10.508,43.946,35.567,3.503,6.475,0.0,25.589,47.449,16.984,0.0,9.978,0.0,7.006,59.557,19.956,7.006,6.475,0.0,9.768,68.327,14.414,0.0,7.491,0.0
