,index,CommID,FIPSPL,Name,CAT,QOLjobs_vg,QOLjobs_g,QOLjobs_f,QOLjobs_p,QOLjobs_dnk,QOLjobs_na,QOLmed_vg,QOLmed_g,QOLmed_f,QOLmed_p,QOLmed_dnk,QOLmed_na,QOLk12_vg,QOLk12_g,QOLk12_f,QOLk12_p,QOLk12_dnk,QOLk12_na,QOLhousing_vg,QOLhousing_g,QOLhousing_f,QOLhousing_p,QOLhousing_dnk,QOLhousing_na,QOLshop_vg,QOLshop_g,QOLshop_f,QOLshop_p,QOLshop_dnk,QOLshop_na,QOLchildcare_vg,QOLchildcare_g,QOLchildcare_f,QOLchildcare_p,QOLchildcare_dnk,QOLchildcare_na,QOLseniorcare_vg,QOLseniorcare_g,QOLseniorcare_f,QOLseniorcare_p,QOLseniorcare_dnk,QOLseniorcare_na,QOLyouth_vg,QOLyouth_g,QOLyouth_f,QOLyouth_p,QOLyouth_dnk,QOLyouth_na,QOLcommsrvall_vg,QOLcommsrvall_g,QOLcommsrvall_f,QOLcommsrvall_p,QOLcommsrvall_dnk,QOLcommsrvall_na,QOLrecrentr_vg,QOLrecrentr_g,QOLrecrentr_f,QOLrecrentr_p,QOLrecrentr_dnk,QOLrecrentr_na,QOLpolice_vg,QOLpolice_g,QOLpolice_f,QOLpolice_p,QOLpolice_dnk,QOLpolice_na,QOLfire_vg,QOLfire_g,QOLfire_f,QOLfire_p,QOLfire_dnk,QOLfire_na,QOLems_vg,QOLems_g,QOLems_f,QOLems_p,QOLems_dnk,QOLems_na,QOLstreets_vg,QOLstreets_g,QOLstreets_f,QOLstreets_p,QOLstreets_dnk,QOLstreets_na,QOLparks_vg,QOLparks_g,QOLparks_f,QOLparks_p,QOLparks_dnk,QOLparks_na,QOLgarbage_vg,QOLgarbage_g,QOLgarbage_f,QOLgarbage_p,QOLgarbage_dnk,QOLgarbage_na,QOLwater_vg,QOLwater_g,QOLwater_f,QOLwater_p,QOLwater_dnk,QOLwater_na,QOLgovtsrvall_vg,QOLgovtsrvall_g,QOLgovtsrvall_f,QOLgovtsrvall_p,QOLgovtsrvall_dnk,QOLgovtsrvall_na
0,707,1.0,1900595,Afton,TENURE2,0.0,10.573,40.922,37.298,11.207,0.0,0.0,10.573,0.0,3.625,11.207,74.595,0.0,85.168,3.625,0.0,11.207,0.0,0.0,47.87,40.922,0.0,11.207,0.0,0.0,10.573,0.0,3.625,11.207,74.595,0.0,40.922,37.298,10.573,11.207,0.0,0.0,37.298,40.922,0.0,21.78,0.0,37.298,37.298,10.573,0.0,14.832,0.0,0.0,47.87,40.922,0.0,11.207,0.0,22.549,40.17,12.433,1.208,11.207,12.433,0.0,58.443,30.35,0.0,11.207,0.0,47.87,14.197,26.725,0.0,11.207,0.0,14.197,47.87,26.725,0.0,11.207,0.0,0.0,24.77,37.298,26.725,11.207,0.0,10.573,78.22,0.0,0.0,11.207,0.0,14.197,47.87,0.0,0.0,37.932,0.0,14.197,74.595,0.0,0.0,11.207,0.0,0.0,58.443,30.35,0.0,11.207,0.0
1,708,2.0,1900640,Agency,TENURE2,0.0,0.0,14.809,34.241,9.033,41.917,0.0,4.321,0.0,21.493,4.321,69.864,32.805,55.169,0.0,0.0,7.385,4.64,18.467,40.452,33.488,0.0,4.771,2.822,0.0,4.321,0.0,28.44,4.321,62.917,0.0,2.556,14.169,28.44,0.0,54.835,2.556,0.0,23.672,25.814,13.157,34.8,0.0,0.0,57.499,0.0,13.157,29.344,2.556,20.034,46.861,6.947,0.0,23.602,2.633,3.836,19.094,24.56,3.011,46.865,0.0,30.54,36.171,0.0,13.502,19.786,52.662,47.338,0.0,0.0,0.0,0.0,35.546,39.319,2.671,0.0,22.464,0.0,30.479,29.689,39.832,0.0,0.0,0.0,47.401,41.898,7.823,2.878,0.0,0.0,42.011,57.989,0.0,0.0,0.0,0.0,36.372,29.258,31.699,2.671,0.0,0.0,16.31,44.305,9.503,0.0,18.491,11.392
2,709,3.0,1900730,Ainsworth,TENURE2,0.0,0.0,7.876,65.274,23.628,3.221,0.0,0.0,0.0,55.607,7.63,36.763,55.607,21.502,7.63,0.0,15.261,0.0,0.0,0.0,18.381,3.121,78.498,0.0,0.0,0.0,7.63,63.237,0.0,29.132,3.221,0.0,0.0,57.398,39.38,0.0,0.0,0.0,3.121,0.0,93.758,3.121,0.0,0.0,3.121,66.358,30.521,0.0,0.0,0.0,81.027,0.0,15.752,3.221,5.251,31.502,26.33,22.119,0.0,14.798,7.63,18.381,66.358,0.0,7.63,0.0,73.988,10.751,0.0,0.0,15.261,0.0,26.012,63.237,3.121,0.0,7.63,0.0,6.242,7.63,78.498,0.0,7.63,0.0,36.763,63.237,0.0,0.0,0.0,0.0,3.221,0.0,0.0,0.0,31.504,65.274,10.751,10.751,0.0,7.63,70.868,0.0,0.0,61.849,7.63,0.0,30.521,0.0
3,710,4.0,1900865,Albert City,TENURE2,15.718,20.619,63.663,0.0,0.0,0.0,0.0,0.0,15.718,0.0,0.0,84.282,36.337,30.581,33.083,0.0,0.0,0.0,0.0,24.464,75.536,0.0,0.0,0.0,0.0,15.718,0.0,20.619,0.0,63.663,0.0,39.252,0.0,0.0,0.0,60.748,0.0,39.252,0.0,0.0,0.0,60.748,0.0,39.252,24.464,36.284,0.0,0.0,0.0,0.0,75.536,24.464,0.0,0.0,0.0,0.0,20.249,13.084,0.0,66.667,36.337,63.663,0.0,0.0,0.0,0.0,66.917,33.083,0.0,0.0,0.0,0.0,15.718,51.199,33.083,0.0,0.0,0.0,46.299,53.701,0.0,0.0,0.0,0.0,36.337,63.663,0.0,0.0,0.0,0.0,66.917,33.083,0.0,0.0,0.0,0.0,46.299,53.701,0.0,0.0,0.0,0.0,46.299,53.701,0.0,0.0,0.0,0.0
4,711,5.0,1900910,Albia,TENURE2,0.0,32.727,67.273,0.0,0.0,0.0,10.393,45.809,12.843,30.955,0.0,0.0,26.876,42.169,0.0,0.0,30.955,0.0,10.393,0.0,76.764,12.843,0.0,0.0,0.0,0.0,54.191,45.809,0.0,0.0,0.0,12.843,56.202,0.0,0.0,30.955,10.393,0.0,42.169,0.0,16.483,30.955,0.0,43.359,12.843,12.843,0.0,30.955,0.0,56.202,43.798,0.0,0.0,0.0,16.704,32.79,40.73,9.775,0.0,0.0,26.876,25.686,16.483,30.955,0.0,0.0,26.876,25.686,0.0,0.0,47.438,0.0,26.876,29.326,0.0,0.0,43.798,0.0,0.0,58.652,41.348,0.0,0.0,0.0,10.393,42.169,47.438,0.0,0.0,0.0,10.393,45.809,12.843,0.0,0.0,30.955,16.483,25.686,41.348,16.483,0.0,0.0,10.393,42.169,16.483,0.0,30.955,0.0
5,712,6.0,1900955,Albion,TENURE2,0.0,0.0,27.296,35.056,7.019,30.628,0.0,0.0,0.0,0.0,0.0,100.0,0.0,30.244,0.0,14.022,7.777,47.958,0.0,0.0,65.263,17.973,16.764,0.0,0.0,0.0,0.0,9.745,0.0,90.255,0.0,12.655,12.655,0.0,46.971,27.718,0.0,12.655,0.0,12.655,56.716,17.973,0.0,12.655,0.0,12.655,46.971,27.718,0.0,12.655,52.607,17.973,16.764,0.0,0.0,6.558,5.991,0.0,4.679,82.772,0.0,39.952,7.019,22.401,0.0,30.628,67.67,19.675,12.655,0.0,0.0,0.0,27.718,52.607,19.675,0.0,0.0,0.0,0.0,67.67,32.33,0.0,0.0,0.0,12.655,67.67,12.655,0.0,7.019,0.0,22.401,27.296,7.019,0.0,12.655,30.628,27.296,37.647,12.655,22.401,0.0,0.0,27.296,25.311,9.745,0.0,19.675,17.973
6,713,7.0,1901270,Allerton,TENURE2,6.593,14.665,30.418,42.585,0.0,5.738,10.015,0.0,10.015,14.665,5.738,59.567,0.0,10.015,10.015,6.593,20.403,52.973,0.0,31.274,50.657,12.331,0.0,5.738,6.593,0.0,0.0,40.433,0.0,52.973,0.0,0.0,24.68,0.0,48.323,26.996,6.593,0.0,10.015,6.593,71.06,5.738,0.0,6.593,0.0,46.007,26.996,20.403,6.593,0.0,77.654,10.015,5.738,0.0,2.198,22.422,21.051,13.763,0.0,40.567,6.593,30.418,16.609,20.403,0.0,25.977,62.988,31.274,0.0,0.0,5.738,0.0,53.62,40.642,0.0,0.0,5.738,0.0,0.0,0.0,31.274,68.726,0.0,0.0,21.258,12.331,66.41,0.0,0.0,0.0,52.973,16.609,0.0,0.0,30.418,0.0,6.593,48.323,10.015,20.403,14.665,0.0,8.907,21.281,42.249,0.0,27.563,0.0
7,714,8.0,1901630,Altoona,TENURE2,0.0,17.943,43.466,17.943,20.647,0.0,3.498,64.494,27.28,4.727,0.0,0.0,30.144,65.226,0.0,0.0,4.63,0.0,33.753,37.241,29.006,0.0,0.0,0.0,8.226,22.03,40.739,29.006,0.0,0.0,26.334,43.164,12.329,0.0,13.543,4.63,0.0,0.0,10.071,0.0,89.929,0.0,0.0,68.052,20.078,4.855,7.016,0.0,6.691,49.146,40.737,0.0,3.426,0.0,9.377,47.377,36.907,5.653,0.687,0.0,41.96,45.711,12.329,0.0,0.0,0.0,39.899,60.101,0.0,0.0,0.0,0.0,22.446,38.525,0.0,0.0,39.029,0.0,27.571,31.326,41.103,0.0,0.0,0.0,29.632,50.854,19.514,0.0,0.0,0.0,37.33,50.341,12.329,0.0,0.0,0.0,29.632,55.979,14.39,0.0,0.0,0.0,3.426,91.944,4.63,0.0,0.0,0.0
8,715,9.0,1902260,Anita,TENURE2,0.0,0.0,49.391,0.0,50.609,0.0,21.377,53.928,24.696,0.0,0.0,0.0,75.304,0.0,0.0,0.0,24.696,0.0,0.0,49.391,21.377,0.0,29.232,0.0,0.0,53.928,21.377,24.696,0.0,0.0,0.0,49.391,0.0,0.0,50.609,0.0,0.0,0.0,24.696,0.0,46.072,29.232,0.0,0.0,24.696,0.0,75.304,0.0,70.768,0.0,29.232,0.0,0.0,0.0,54.304,35.952,0.0,0.0,9.744,0.0,21.377,24.696,53.928,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,46.072,0.0,53.928,0.0,0.0,0.0,70.768,29.232,0.0,0.0,0.0,0.0,75.304,0.0,0.0,0.0,24.696,0.0,21.377,29.232,49.391,0.0,0.0,0.0,21.377,53.928,0.0,0.0,24.696,0.0
9,716,10.0,1903475,Atkins,TENURE2,0.0,2.827,6.917,43.265,32.003,14.988,5.157,44.877,16.804,0.0,23.331,9.831,27.8,41.209,3.343,3.343,24.306,0.0,47.962,19.107,23.948,0.0,8.983,0.0,0.0,0.0,2.827,50.393,3.515,43.265,0.0,15.525,15.525,15.525,53.425,0.0,0.0,0.0,14.18,11.006,64.323,10.49,0.0,27.062,24.819,8.616,36.676,2.827,0.0,6.627,54.702,3.706,34.965,0.0,0.0,8.029,20.669,32.49,13.928,24.884,2.732,53.226,21.64,12.899,9.502,0.0,38.253,48.45,0.0,0.0,13.297,0.0,31.969,37.356,12.845,0.0,17.83,0.0,17.566,28.89,41.819,11.725,0.0,0.0,12.658,30.46,28.277,3.458,25.146,0.0,22.551,45.742,19.472,0.0,12.235,0.0,6.917,43.476,19.662,27.118,2.827,0.0,2.732,59.853,14.487,3.343,16.242,3.343
