,index,CommID,FIPSPL,Name,CAT,QOLjobs_vg,QOLjobs_g,QOLjobs_f,QOLjobs_p,QOLjobs_dnk,QOLjobs_na,QOLmed_vg,QOLmed_g,QOLmed_f,QOLmed_p,QOLmed_dnk,QOLmed_na,QOLk12_vg,QOLk12_g,QOLk12_f,QOLk12_p,QOLk12_dnk,QOLk12_na,QOLhousing_vg,QOLhousing_g,QOLhousing_f,QOLhousing_p,QOLhousing_dnk,QOLhousing_na,QOLshop_vg,QOLshop_g,QOLshop_f,QOLshop_p,QOLshop_dnk,QOLshop_na,QOLchildcare_vg,QOLchildcare_g,QOLchildcare_f,QOLchildcare_p,QOLchildcare_dnk,QOLchildcare_na,QOLseniorcare_vg,QOLseniorcare_g,QOLseniorcare_f,QOLseniorcare_p,QOLseniorcare_dnk,QOLseniorcare_na,QOLyouth_vg,QOLyouth_g,QOLyouth_f,QOLyouth_p,QOLyouth_dnk,QOLyouth_na,QOLcommsrvall_vg,QOLcommsrvall_g,QOLcommsrvall_f,QOLcommsrvall_p,QOLcommsrvall_dnk,QOLcommsrvall_na,QOLrecrentr_vg,QOLrecrentr_g,QOLrecrentr_f,QOLrecrentr_p,QOLrecrentr_dnk,QOLrecrentr_na,QOLpolice_vg,QOLpolice_g,QOLpolice_f,QOLpolice_p,QOLpolice_dnk,QOLpolice_na,QOLfire_vg,QOLfire_g,QOLfire_f,QOLfire_p,QOLfire_dnk,QOLfire_na,QOLems_vg,QOLems_g,QOLems_f,QOLems_p,QOLems_dnk,QOLems_na,QOLstreets_vg,QOLstreets_g,QOLstreets_f,QOLstreets_p,QOLstreets_dnk,QOLstreets_na,QOLparks_vg,QOLparks_g,QOLparks_f,QOLparks_p,QOLparks_dnk,QOLparks_na,QOLgarbage_vg,QOLgarbage_g,QOLgarbage_f,QOLgarbage_p,QOLgarbage_dnk,QOLgarbage_na,QOLwater_vg,QOLwater_g,QOLwater_f,QOLwater_p,QOLwater_dnk,QOLwater_na,QOLgovtsrvall_vg,QOLgovtsrvall_g,QOLgovtsrvall_f,QOLgovtsrvall_p,QOLgovtsrvall_dnk,QOLgovtsrvall_na
0,909,1.0,1900595,Afton,INC1,0.0,59.484,5.781,16.862,17.874,0.0,0.0,16.862,0.0,0.0,17.874,65.265,17.874,59.484,22.642,0.0,0.0,0.0,17.874,16.862,48.403,16.862,0.0,0.0,0.0,59.484,0.0,0.0,17.874,22.642,17.874,22.642,16.862,0.0,0.0,42.622,17.874,22.642,0.0,16.862,0.0,42.622,0.0,16.862,5.781,0.0,16.862,60.496,17.874,59.484,5.781,16.862,0.0,0.0,46.289,20.715,25.448,0.0,0.0,7.547,16.862,59.484,23.655,0.0,0.0,0.0,23.655,76.345,0.0,0.0,0.0,0.0,40.516,59.484,0.0,0.0,0.0,0.0,0.0,79.469,20.531,0.0,0.0,0.0,17.874,82.126,0.0,0.0,0.0,0.0,28.452,20.281,0.0,0.0,51.267,0.0,60.496,39.504,0.0,0.0,0.0,0.0,34.735,22.642,0.0,0.0,42.622,0.0
1,910,2.0,1900640,Agency,INC1,0.0,0.0,0.0,19.863,18.199,61.938,0.0,8.341,0.0,0.0,8.341,83.319,32.024,26.104,0.0,0.0,31.862,10.01,8.341,21.614,18.342,0.0,38.431,13.273,0.0,8.341,4.933,0.0,8.341,78.386,0.0,0.0,0.0,4.933,21.749,73.318,0.0,0.0,4.933,16.681,48.432,29.955,0.0,0.0,4.933,0.0,56.772,38.295,14.629,14.481,28.962,0.0,23.729,18.199,0.0,5.986,8.39,0.0,11.972,73.652,0.0,8.341,25.022,8.341,31.75,26.547,47.955,30.031,16.093,0.0,5.92,0.0,51.027,14.481,0.0,0.0,34.492,0.0,8.341,29.955,21.614,0.0,40.091,0.0,35.952,5.92,0.0,0.0,58.128,0.0,32.68,23.581,0.0,0.0,43.739,0.0,51.027,19.863,9.1,0.0,20.011,0.0,14.481,29.11,0.0,0.0,56.409,0.0
2,911,3.0,1900730,Ainsworth,INC1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,33.333,33.333,0.0,33.333,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3,912,4.0,1900865,Albert City,INC1,0.0,27.367,25.013,47.62,0.0,0.0,0.0,6.428,0.0,26.036,0.0,67.535,76.068,23.932,0.0,0.0,0.0,0.0,15.464,22.811,61.725,0.0,0.0,0.0,0.0,0.0,32.465,41.499,0.0,26.036,7.347,0.0,23.932,15.464,15.464,37.793,6.428,0.0,20.939,26.036,13.53,33.067,0.0,18.935,55.029,12.507,13.53,0.0,6.428,0.0,73.012,0.0,0.0,20.56,5.622,14.99,18.343,13.189,0.0,47.856,26.988,34.469,26.036,0.0,12.507,0.0,87.493,12.507,0.0,0.0,0.0,0.0,61.774,38.226,0.0,0.0,0.0,0.0,45.994,25.013,28.992,0.0,0.0,0.0,45.994,54.006,0.0,0.0,0.0,0.0,58.501,28.992,0.0,0.0,12.507,0.0,45.994,28.992,12.507,0.0,12.507,0.0,32.465,54.006,0.0,13.53,0.0,0.0
4,913,5.0,1900910,Albia,INC1,7.19,7.19,35.793,13.467,16.074,20.286,23.264,51.867,11.402,13.467,0.0,0.0,35.526,45.329,0.0,0.0,9.572,9.572,0.0,24.126,57.1,0.0,8.397,10.376,0.0,8.884,47.195,36.731,7.19,0.0,0.0,82.681,0.0,0.0,17.319,0.0,14.379,24.958,18.592,7.19,34.881,0.0,15.493,40.391,14.511,7.747,9.572,12.286,0.0,44.677,43.921,0.0,11.402,0.0,14.075,33.585,21.213,10.686,9.724,10.716,37.351,30.819,22.257,0.0,9.572,0.0,29.605,62.649,0.0,0.0,7.747,0.0,37.351,40.391,0.0,0.0,22.257,0.0,7.747,17.319,60.423,14.511,0.0,0.0,7.747,49.149,43.104,0.0,0.0,0.0,32.494,58.444,9.062,0.0,0.0,0.0,27.171,59.512,0.0,13.317,0.0,0.0,11.197,27.185,38.185,0.0,9.062,14.371
5,914,6.0,1900955,Albion,INC1,0.0,0.0,50.235,24.883,24.883,0.0,0.0,24.883,0.0,0.0,0.0,75.117,0.0,0.0,43.017,0.0,33.125,23.858,0.0,24.883,50.235,0.0,24.883,0.0,0.0,0.0,24.883,24.883,0.0,50.235,0.0,0.0,50.235,0.0,24.883,24.883,0.0,0.0,17.922,0.0,82.078,0.0,0.0,0.0,50.235,0.0,24.883,24.883,0.0,24.883,50.235,0.0,24.883,0.0,0.0,5.974,8.294,5.974,8.294,71.464,0.0,24.883,32.313,42.804,0.0,0.0,75.117,24.883,0.0,0.0,0.0,0.0,82.078,17.922,0.0,0.0,0.0,0.0,0.0,75.117,24.883,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,42.804,32.313,0.0,0.0,24.883,0.0,0.0,42.804,32.313,24.883,0.0,0.0,0.0,24.883,75.117,0.0,0.0,0.0
6,915,7.0,1901270,Allerton,INC1,0.0,21.599,16.405,40.396,0.0,21.599,27.204,9.398,0.0,21.599,0.0,41.798,21.599,47.403,0.0,10.8,0.0,20.198,0.0,43.199,36.603,20.198,0.0,0.0,0.0,0.0,0.0,63.678,0.0,36.322,19.494,9.747,23.288,9.747,18.229,19.494,10.8,0.0,48.804,20.198,9.398,10.8,0.0,0.0,19.494,33.035,18.229,29.241,0.0,10.8,69.002,10.8,9.398,0.0,3.6,18.934,19.893,15.917,6.849,34.808,21.599,56.801,21.599,0.0,0.0,0.0,27.204,63.397,9.398,0.0,0.0,0.0,63.541,36.459,0.0,0.0,0.0,0.0,0.0,19.494,24.553,55.953,0.0,0.0,10.8,61.996,27.204,0.0,0.0,0.0,32.399,51.196,0.0,0.0,16.405,0.0,10.8,69.002,20.198,0.0,0.0,0.0,21.599,38.004,30.998,0.0,9.398,0.0
7,916,8.0,1901630,Altoona,INC1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,62.438,0.0,37.562,0.0,0.0,0.0,62.438,37.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,62.438,0.0,0.0,37.562,0.0,0.0,41.625,12.521,0.0,45.854,0.0,0.0,0.0,37.562,0.0,62.438,0.0,0.0,0.0,37.562,0.0,62.438,0.0,0.0,0.0,37.562,0.0,62.438,0.0,0.0,62.438,37.562,0.0,0.0,0.0,0.0,62.438,37.562,0.0,0.0,0.0,62.438,0.0,37.562,0.0,0.0,0.0,0.0,62.438,37.562,0.0,0.0,0.0,0.0,62.438,0.0,0.0,37.562,0.0
8,917,9.0,1902260,Anita,INC1,23.208,10.504,10.504,12.135,31.513,12.135,54.721,22.64,10.504,0.0,0.0,12.135,54.721,33.144,12.135,0.0,0.0,0.0,23.208,31.513,22.64,0.0,10.504,12.135,33.712,10.504,43.648,0.0,0.0,12.135,35.343,21.009,12.135,0.0,21.009,10.504,35.343,21.009,10.504,12.135,21.009,0.0,23.208,21.009,10.504,12.135,21.009,12.135,33.712,33.144,33.144,0.0,0.0,0.0,37.213,32.057,11.592,12.135,3.501,3.501,33.712,0.0,54.153,12.135,0.0,0.0,89.496,10.504,0.0,0.0,0.0,0.0,74.703,25.297,0.0,0.0,0.0,0.0,33.712,21.009,34.775,10.504,0.0,0.0,44.216,55.784,0.0,0.0,0.0,0.0,78.991,10.504,0.0,0.0,0.0,10.504,65.225,34.775,0.0,0.0,0.0,0.0,49.406,23.475,27.119,0.0,0.0,0.0
9,918,10.0,1903475,Atkins,INC1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,77.666,0.0,0.0,0.0,22.334,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,22.334,77.666,0.0,0.0,0.0,0.0,7.445,0.0,0.0,0.0,92.555,0.0,0.0,100.0,0.0,0.0,0.0,22.334,77.666,0.0,0.0,0.0,0.0,22.334,77.666,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.334,77.666,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,77.666,0.0,0.0,22.334,0.0,0.0,100.0,0.0,0.0,0.0,0.0
